date,timestamp,coin_id,symbol,price,volume,market_cap,asset_class
2024-12-05,2024-12-05 00:00:00,binancecoin,BNB,736.4426842404933,6355347042.361618,107467583157.48167,cryptocurrency
2024-12-06,2024-12-06 00:00:00,binancecoin,BNB,719.7623500626481,3821183229.5789404,104903980762.58746,cryptocurrency
2024-12-07,2024-12-07 00:00:00,binancecoin,BNB,732.5424290130477,2720943421.9763966,106872608667.21408,cryptocurrency
2024-12-08,2024-12-08 00:00:00,binancecoin,BNB,750.2454938747231,1748135790.7778006,109451466413.20235,cryptocurrency
2024-12-09,2024-12-09 00:00:00,binancecoin,BNB,745.3758374040211,1318662772.5807214,108738492023.74458,cryptocurrency
2024-12-10,2024-12-10 00:00:00,binancecoin,BNB,688.0073673187646,3134677046.188991,100338665906.47128,cryptocurrency
2024-12-11,2024-12-11 00:00:00,binancecoin,BNB,675.4213801221093,3017514510.6277456,98534549902.19533,cryptocurrency
2024-12-12,2024-12-12 00:00:00,binancecoin,BNB,710.6900184753106,1903416575.806963,103655308925.02591,cryptocurrency
2024-12-13,2024-12-13 00:00:00,binancecoin,BNB,705.6789649754452,1993906415.0291083,102923886014.42325,cryptocurrency
2024-12-14,2024-12-14 00:00:00,binancecoin,BNB,726.77223065721,1900492715.31541,105993649633.03232,cryptocurrency
2024-12-15,2024-12-15 00:00:00,binancecoin,BNB,715.4486038130365,1302217718.8769124,104445915284.71416,cryptocurrency
2024-12-16,2024-12-16 00:00:00,binancecoin,BNB,722.5581932063777,1087890178.982156,105502278026.93062,cryptocurrency
2024-12-17,2024-12-17 00:00:00,binancecoin,BNB,720.6829341808788,1589415330.8598354,105222651998.97409,cryptocurrency
2024-12-18,2024-12-18 00:00:00,binancecoin,BNB,715.6520089733765,1610321650.477661,104491787287.64561,cryptocurrency
2024-12-19,2024-12-19 00:00:00,binancecoin,BNB,687.6624331507581,2203892490.9307804,100187667140.30516,cryptocurrency
2024-12-20,2024-12-20 00:00:00,binancecoin,BNB,669.0228793928828,2614960154.253572,97651283337.43567,cryptocurrency
2024-12-21,2024-12-21 00:00:00,binancecoin,BNB,677.8485768483023,2728589291.527378,98743426119.72449,cryptocurrency
2024-12-22,2024-12-22 00:00:00,binancecoin,BNB,662.4248813776467,1631846083.3851213,96521740245.10835,cryptocurrency
2024-12-23,2024-12-23 00:00:00,binancecoin,BNB,648.5721398402843,1137478924.2738469,94636666608.3006,cryptocurrency
2024-12-24,2024-12-24 00:00:00,binancecoin,BNB,692.2861092311789,1945323070.2555032,101000768912.15712,cryptocurrency
2024-12-25,2024-12-25 00:00:00,binancecoin,BNB,697.9537563672064,1163427672.65241,101662325640.72516,cryptocurrency
2024-12-26,2024-12-26 00:00:00,binancecoin,BNB,702.3466001659357,788266049.0921909,102473517266.88693,cryptocurrency
2024-12-27,2024-12-27 00:00:00,binancecoin,BNB,687.5178696037362,1081113208.9599752,100313525889.4936,cryptocurrency
2024-12-28,2024-12-28 00:00:00,binancecoin,BNB,690.3639423450093,1083410181.1553583,100706722790.1643,cryptocurrency
2024-12-29,2024-12-29 00:00:00,binancecoin,BNB,720.5679127131004,1060863183.0711349,105195880146.45,cryptocurrency
2024-12-30,2024-12-30 00:00:00,binancecoin,BNB,694.4826804506174,760246771.2998646,101318707630.7003,cryptocurrency
2024-12-31,2024-12-31 00:00:00,binancecoin,BNB,703.1066174310417,994264720.2303599,102466478284.721,cryptocurrency
2025-01-01,2025-01-01 00:00:00,binancecoin,BNB,701.5723264012628,1545176749.5279117,102376145921.80865,cryptocurrency
2025-01-02,2025-01-02 00:00:00,binancecoin,BNB,705.8130365866023,477140166.4226887,102979866966.5999,cryptocurrency
2025-01-03,2025-01-03 00:00:00,binancecoin,BNB,705.8312420795146,931592866.4969293,102972434554.93243,cryptocurrency
2025-01-04,2025-01-04 00:00:00,binancecoin,BNB,713.0475655102006,945606974.3138423,103985181821.30656,cryptocurrency
2025-01-05,2025-01-05 00:00:00,binancecoin,BNB,714.0857730267945,590551916.378533,104197156232.23538,cryptocurrency
2025-01-06,2025-01-06 00:00:00,binancecoin,BNB,709.3017578903202,434122074.033253,103477999966.75745,cryptocurrency
2025-01-07,2025-01-07 00:00:00,binancecoin,BNB,730.7109274996172,1171497671.843075,106614621781.16783,cryptocurrency
2025-01-08,2025-01-08 00:00:00,binancecoin,BNB,696.8339974504797,1359650088.1812186,101554459267.52983,cryptocurrency
2025-01-09,2025-01-09 00:00:00,binancecoin,BNB,695.7266204397939,1392556871.3601847,101710496644.54109,cryptocurrency
2025-01-10,2025-01-10 00:00:00,binancecoin,BNB,686.294216607382,1115652343.2420957,100189144310.80423,cryptocurrency
2025-01-11,2025-01-11 00:00:00,binancecoin,BNB,693.7427801750233,777565591.7749215,101242661656.3872,cryptocurrency
2025-01-12,2025-01-12 00:00:00,binancecoin,BNB,696.7344557337125,346722702.76192135,101725692784.65048,cryptocurrency
2025-01-13,2025-01-13 00:00:00,binancecoin,BNB,693.0584426939826,309732566.9199188,101115094667.83745,cryptocurrency
2025-01-14,2025-01-14 00:00:00,binancecoin,BNB,688.3576507228246,1304110432.8852768,100415036277.07848,cryptocurrency
2025-01-15,2025-01-15 00:00:00,binancecoin,BNB,698.74344424996,599619371.3777287,101936484651.32495,cryptocurrency
2025-01-16,2025-01-16 00:00:00,binancecoin,BNB,714.7919481480744,928085940.1618588,104240470660.66379,cryptocurrency
2025-01-17,2025-01-17 00:00:00,binancecoin,BNB,708.7829768816523,972182171.6751366,103363421122.87009,cryptocurrency
2025-01-18,2025-01-18 00:00:00,binancecoin,BNB,721.1359383883954,1011235352.5957952,105205111175.12766,cryptocurrency
2025-01-19,2025-01-19 00:00:00,binancecoin,BNB,709.848578937929,1331563415.4984787,103559797374.0432,cryptocurrency
2025-01-20,2025-01-20 00:00:00,binancecoin,BNB,682.349570503562,2173870248.0155425,99876651488.00716,cryptocurrency
2025-01-21,2025-01-21 00:00:00,binancecoin,BNB,677.2617301582343,2209856384.6278906,98894421718.25885,cryptocurrency
2025-01-22,2025-01-22 00:00:00,binancecoin,BNB,693.0634731671475,1124646695.6286247,100928851182.82266,cryptocurrency
2025-01-23,2025-01-23 00:00:00,binancecoin,BNB,694.4219334575758,829429387.7657729,101394654320.38486,cryptocurrency
2025-01-24,2025-01-24 00:00:00,binancecoin,BNB,689.6926515818565,1199872836.81872,100617735192.55904,cryptocurrency
2025-01-25,2025-01-25 00:00:00,binancecoin,BNB,680.331260963174,889253681.1006862,99154320524.46922,cryptocurrency
2025-01-26,2025-01-26 00:00:00,binancecoin,BNB,686.4624751742597,494616452.6295134,100177213509.6658,cryptocurrency
2025-01-27,2025-01-27 00:00:00,binancecoin,BNB,664.4667087887276,563417170.9715786,97045143802.68118,cryptocurrency
2025-01-28,2025-01-28 00:00:00,binancecoin,BNB,679.6778451363223,1530126791.592371,99156553145.1091,cryptocurrency
2025-01-29,2025-01-29 00:00:00,binancecoin,BNB,661.6311598715406,753536803.6865051,96518633297.52904,cryptocurrency
2025-01-30,2025-01-30 00:00:00,binancecoin,BNB,667.745952530571,803017578.167042,97443671696.07394,cryptocurrency
2025-01-31,2025-01-31 00:00:00,binancecoin,BNB,676.9452959901981,555762517.518932,98765596410.28197,cryptocurrency
2025-02-01,2025-02-01 00:00:00,binancecoin,BNB,677.1124207686067,729995227.3014902,98759128412.85182,cryptocurrency
2025-02-02,2025-02-02 00:00:00,binancecoin,BNB,654.217143435919,635620746.151515,95597107782.2478,cryptocurrency
2025-02-03,2025-02-03 00:00:00,binancecoin,BNB,616.6428289864358,1132723233.233987,89802207151.70592,cryptocurrency
2025-02-04,2025-02-04 00:00:00,binancecoin,BNB,616.4068055452193,3600635636.5933547,89926094561.44997,cryptocurrency
2025-02-05,2025-02-05 00:00:00,binancecoin,BNB,573.6042069760077,1754660835.0289717,83582971838.99136,cryptocurrency
2025-02-06,2025-02-06 00:00:00,binancecoin,BNB,569.5181048818762,556111377.5272002,83082022023.37912,cryptocurrency
2025-02-07,2025-02-07 00:00:00,binancecoin,BNB,572.2112608064776,1003761062.9034272,83497390989.30359,cryptocurrency
2025-02-08,2025-02-08 00:00:00,binancecoin,BNB,578.4992668082035,751278489.7213545,84302974182.76198,cryptocurrency
2025-02-09,2025-02-09 00:00:00,binancecoin,BNB,614.7094865407944,1358173748.3343918,89820272510.32805,cryptocurrency
2025-02-10,2025-02-10 00:00:00,binancecoin,BNB,617.2838550746773,2076025506.140306,90013323288.5319,cryptocurrency
2025-02-11,2025-02-11 00:00:00,binancecoin,BNB,617.6277634766806,1096743740.0190518,90114142311.63878,cryptocurrency
2025-02-12,2025-02-12 00:00:00,binancecoin,BNB,643.374116169739,1475014557.293302,93939983216.01009,cryptocurrency
2025-02-13,2025-02-13 00:00:00,binancecoin,BNB,698.0715219546765,2445455388.7791457,101731781963.3888,cryptocurrency
2025-02-14,2025-02-14 00:00:00,binancecoin,BNB,669.9136528267184,5053346125.769553,97747388932.23825,cryptocurrency
2025-02-15,2025-02-15 00:00:00,binancecoin,BNB,657.410706012491,1867614110.4038906,95866947744.54869,cryptocurrency
2025-02-16,2025-02-16 00:00:00,binancecoin,BNB,661.9679162628277,881770346.0843449,96571702672.32254,cryptocurrency
2025-02-17,2025-02-17 00:00:00,binancecoin,BNB,674.7322746333247,1123867609.0805159,98458814653.06976,cryptocurrency
2025-02-18,2025-02-18 00:00:00,binancecoin,BNB,667.1818129347955,1031577914.4441284,97344824704.82521,cryptocurrency
2025-02-19,2025-02-19 00:00:00,binancecoin,BNB,647.7337603591404,1157962160.3139865,94430513841.10081,cryptocurrency
2025-02-20,2025-02-20 00:00:00,binancecoin,BNB,651.2699602601128,1067124436.0837575,94979391300.60149,cryptocurrency
2025-02-21,2025-02-21 00:00:00,binancecoin,BNB,657.2357183731672,772069784.8547369,95917140961.6615,cryptocurrency
2025-02-22,2025-02-22 00:00:00,binancecoin,BNB,646.8031724730836,1040952078.1494442,94395544760.06454,cryptocurrency
2025-02-23,2025-02-23 00:00:00,binancecoin,BNB,668.785472644957,988420626.34554,97566157422.2611,cryptocurrency
2025-02-24,2025-02-24 00:00:00,binancecoin,BNB,658.3040708334223,587694368.3681146,96034671976.4126,cryptocurrency
2025-02-25,2025-02-25 00:00:00,binancecoin,BNB,611.6538008061765,1152541876.7735782,89277366666.72943,cryptocurrency
2025-02-26,2025-02-26 00:00:00,binancecoin,BNB,623.430675278815,1861620239.3557467,90971486245.88162,cryptocurrency
2025-02-27,2025-02-27 00:00:00,binancecoin,BNB,610.3578616799338,1423760323.6156917,89068804316.15977,cryptocurrency
2025-02-28,2025-02-28 00:00:00,binancecoin,BNB,605.3106534011248,1086874190.5112782,88306095591.59663,cryptocurrency
2025-03-01,2025-03-01 00:00:00,binancecoin,BNB,587.5469266891337,1527513660.3334212,85736602497.7621,cryptocurrency
2025-03-02,2025-03-02 00:00:00,binancecoin,BNB,608.2885669828928,887615511.0007088,88705889575.59413,cryptocurrency
2025-03-03,2025-03-03 00:00:00,binancecoin,BNB,623.6422270366194,1393848651.9408092,90933571455.36255,cryptocurrency
2025-03-04,2025-03-04 00:00:00,binancecoin,BNB,574.3332822956445,1502671244.0216174,84131864548.38559,cryptocurrency
2025-03-05,2025-03-05 00:00:00,binancecoin,BNB,583.1532087181396,1296685222.7007513,85076550479.04813,cryptocurrency
2025-03-06,2025-03-06 00:00:00,binancecoin,BNB,597.848549405523,565172537.3879949,87308885656.99092,cryptocurrency
2025-03-07,2025-03-07 00:00:00,binancecoin,BNB,595.9383138170398,840033139.4891893,86832048702.56416,cryptocurrency
2025-03-08,2025-03-08 00:00:00,binancecoin,BNB,594.5528006856207,1083021829.4095507,86659310630.1766,cryptocurrency
2025-03-09,2025-03-09 00:00:00,binancecoin,BNB,593.0806975943264,508781353.37374705,86509066986.42744,cryptocurrency
2025-03-10,2025-03-10 00:00:00,binancecoin,BNB,554.7300039388367,794891836.6676661,80974945856.31647,cryptocurrency
2025-03-11,2025-03-11 00:00:00,binancecoin,BNB,532.5658810549988,1255231824.3279812,77810899001.84778,cryptocurrency
2025-03-12,2025-03-12 00:00:00,binancecoin,BNB,552.6254279577566,1939270866.6758046,80603285400.19487,cryptocurrency
2025-03-13,2025-03-13 00:00:00,binancecoin,BNB,570.7207702766447,1114489699.9605951,83256051196.22205,cryptocurrency
2025-03-14,2025-03-14 00:00:00,binancecoin,BNB,578.7156213732173,1833466480.3402658,84399190443.91924,cryptocurrency
2025-03-15,2025-03-15 00:00:00,binancecoin,BNB,586.9702499764328,845308240.2144562,85730468316.92902,cryptocurrency
2025-03-16,2025-03-16 00:00:00,binancecoin,BNB,618.7666348359702,1045507701.2295176,90268773244.99307,cryptocurrency
2025-03-17,2025-03-17 00:00:00,binancecoin,BNB,602.0153495286127,880757968.1631225,87819548553.47964,cryptocurrency
2025-03-18,2025-03-18 00:00:00,binancecoin,BNB,630.4469540119447,1734384510.2764878,91954116491.6022,cryptocurrency
2025-03-19,2025-03-19 00:00:00,binancecoin,BNB,628.6214098323479,1414095284.5413725,91696541649.83894,cryptocurrency
2025-03-20,2025-03-20 00:00:00,binancecoin,BNB,619.5659214134856,1246749969.9429092,90364999173.09402,cryptocurrency
2025-03-21,2025-03-21 00:00:00,binancecoin,BNB,630.2183910262637,1638896624.4903812,91957238403.44215,cryptocurrency
2025-03-22,2025-03-22 00:00:00,binancecoin,BNB,634.6156759206938,871273243.0492871,92640272190.49388,cryptocurrency
2025-03-23,2025-03-23 00:00:00,binancecoin,BNB,626.1359464582463,510080185.6961636,91351828211.81653,cryptocurrency
2025-03-24,2025-03-24 00:00:00,binancecoin,BNB,622.808568853935,565395555.6061037,90921593695.69312,cryptocurrency
2025-03-25,2025-03-25 00:00:00,binancecoin,BNB,635.8154787603806,1016201346.675068,92702831421.47064,cryptocurrency
2025-03-26,2025-03-26 00:00:00,binancecoin,BNB,630.3112214019164,1571079283.2041454,91918340830.73216,cryptocurrency
2025-03-27,2025-03-27 00:00:00,binancecoin,BNB,617.8855000907927,753910960.6847237,90121720551.83417,cryptocurrency
2025-03-28,2025-03-28 00:00:00,binancecoin,BNB,637.6132125269871,2057147067.1925929,92990457407.1628,cryptocurrency
2025-03-29,2025-03-29 00:00:00,binancecoin,BNB,619.5224559274657,1035501259.6012462,90341522666.95381,cryptocurrency
2025-03-30,2025-03-30 00:00:00,binancecoin,BNB,604.0434442333641,842143967.4297414,88123077876.96681,cryptocurrency
2025-03-31,2025-03-31 00:00:00,binancecoin,BNB,601.4706478405623,627788963.5666428,87655671715.34909,cryptocurrency
2025-04-01,2025-04-01 00:00:00,binancecoin,BNB,605.503011770793,971533504.8477681,88218822647.64365,cryptocurrency
2025-04-02,2025-04-02 00:00:00,binancecoin,BNB,611.0283776490112,1657684601.5836525,89132994185.99815,cryptocurrency
2025-04-03,2025-04-03 00:00:00,binancecoin,BNB,589.8692678191657,1345311302.234874,86046492690.24649,cryptocurrency
2025-04-04,2025-04-04 00:00:00,binancecoin,BNB,592.4642522121785,1425802222.9961252,86580201225.941,cryptocurrency
2025-04-05,2025-04-05 00:00:00,binancecoin,BNB,597.7592047746326,757406570.5501016,87234618486.61526,cryptocurrency
2025-04-06,2025-04-06 00:00:00,binancecoin,BNB,594.0888077893536,352847322.8179597,86605127909.8959,cryptocurrency
2025-04-07,2025-04-07 00:00:00,binancecoin,BNB,554.4379559214581,768924462.5165749,81006289896.18011,cryptocurrency
2025-04-08,2025-04-08 00:00:00,binancecoin,BNB,554.1601019762941,2333452106.558698,81084351069.20807,cryptocurrency
2025-04-09,2025-04-09 00:00:00,binancecoin,BNB,553.3962669418149,932386850.4083754,80712379865.58907,cryptocurrency
2025-04-10,2025-04-10 00:00:00,binancecoin,BNB,582.2597810033054,1253107793.6282017,84960740244.96309,cryptocurrency
2025-04-11,2025-04-11 00:00:00,binancecoin,BNB,577.2921769307156,1043288449.4822325,84164602180.58417,cryptocurrency
2025-04-12,2025-04-12 00:00:00,binancecoin,BNB,586.1297244063287,590735620.7426767,85506066263.66911,cryptocurrency
2025-04-13,2025-04-13 00:00:00,binancecoin,BNB,596.9496743252538,481290566.3951808,87089917417.03128,cryptocurrency
2025-04-14,2025-04-14 00:00:00,binancecoin,BNB,583.6441112439634,492926645.23925036,85134836117.92719,cryptocurrency
2025-04-15,2025-04-15 00:00:00,binancecoin,BNB,584.5130373558429,530197263.3245282,85271616957.73573,cryptocurrency
2025-04-16,2025-04-16 00:00:00,binancecoin,BNB,579.7117342988385,431419209.1282797,84605501761.13997,cryptocurrency
2025-04-17,2025-04-17 00:00:00,binancecoin,BNB,582.9884895445316,590793445.4085172,85049370657.6528,cryptocurrency
2025-04-18,2025-04-18 00:00:00,binancecoin,BNB,590.1449424870344,523349165.51611936,86081949800.71457,cryptocurrency
2025-04-19,2025-04-19 00:00:00,binancecoin,BNB,591.7558249048697,560183796.0745611,86330575658.80789,cryptocurrency
2025-04-20,2025-04-20 00:00:00,binancecoin,BNB,592.1191922418601,359734262.96070373,86381923216.81198,cryptocurrency
2025-04-21,2025-04-21 00:00:00,binancecoin,BNB,592.9015532596577,427574407.8731377,86496970287.17703,cryptocurrency
2025-04-22,2025-04-22 00:00:00,binancecoin,BNB,596.742721454172,608725679.9225554,87021203902.98009,cryptocurrency
2025-04-23,2025-04-23 00:00:00,binancecoin,BNB,617.6497009116878,924934985.74546,90107417553.42468,cryptocurrency
2025-04-24,2025-04-24 00:00:00,binancecoin,BNB,606.1742820090113,1089223877.3345106,88439293572.85298,cryptocurrency
2025-04-25,2025-04-25 00:00:00,binancecoin,BNB,602.1970676660677,775858994.180891,87859769311.30173,cryptocurrency
2025-04-26,2025-04-26 00:00:00,binancecoin,BNB,600.1913883958081,941984394.0665632,87558071175.70674,cryptocurrency
2025-04-27,2025-04-27 00:00:00,binancecoin,BNB,607.8085377229048,632964213.2153282,88667686776.55707,cryptocurrency
2025-04-28,2025-04-28 00:00:00,binancecoin,BNB,603.5371460135477,548378967.0336518,88050307610.3246,cryptocurrency
2025-04-29,2025-04-29 00:00:00,binancecoin,BNB,606.1285517158251,532276423.2081352,88463722939.12578,cryptocurrency
2025-04-30,2025-04-30 00:00:00,binancecoin,BNB,600.5889575399475,779335060.0841132,87546780933.0503,cryptocurrency
2025-05-01,2025-05-01 00:00:00,binancecoin,BNB,599.6302002732988,717769059.8961756,87499897859.30899,cryptocurrency
2025-05-02,2025-05-02 00:00:00,binancecoin,BNB,599.5796914410877,586779850.2435153,87470023825.68498,cryptocurrency
2025-05-03,2025-05-03 00:00:00,binancecoin,BNB,601.3244678537958,609320858.6024743,87726526469.18716,cryptocurrency
2025-05-04,2025-05-04 00:00:00,binancecoin,BNB,599.2468842902798,383958586.52879804,87420518611.57309,cryptocurrency
2025-05-05,2025-05-05 00:00:00,binancecoin,BNB,585.8899216562841,541509182.9932485,85450932663.94621,cryptocurrency
2025-05-06,2025-05-06 00:00:00,binancecoin,BNB,597.9661578698278,712215748.698297,87237859436.31647,cryptocurrency
2025-05-07,2025-05-07 00:00:00,binancecoin,BNB,603.0175211984405,821085162.8042526,87972764326.53542,cryptocurrency
2025-05-08,2025-05-08 00:00:00,binancecoin,BNB,603.144369158166,717897444.1413444,87977963458.44826,cryptocurrency
2025-05-09,2025-05-09 00:00:00,binancecoin,BNB,628.2798237375861,1315286906.535402,91592064513.423,cryptocurrency
2025-05-10,2025-05-10 00:00:00,binancecoin,BNB,666.6606824091106,1717143713.0552378,97261112461.87195,cryptocurrency
2025-05-11,2025-05-11 00:00:00,binancecoin,BNB,662.3379085253329,1549618220.9985394,96607586360.37282,cryptocurrency
2025-05-12,2025-05-12 00:00:00,binancecoin,BNB,650.8664613901699,1186159482.5022006,94954778272.58717,cryptocurrency
2025-05-13,2025-05-13 00:00:00,binancecoin,BNB,660.9533536861077,1968342045.487355,96431520974.64899,cryptocurrency
2025-05-14,2025-05-14 00:00:00,binancecoin,BNB,666.2402578411695,1513422041.332075,97186035699.10747,cryptocurrency
2025-05-15,2025-05-15 00:00:00,binancecoin,BNB,651.6490150180347,1223304236.5479276,95059799661.72646,cryptocurrency
2025-05-16,2025-05-16 00:00:00,binancecoin,BNB,651.1362648113163,1206761924.2527664,94940045438.48773,cryptocurrency
2025-05-17,2025-05-17 00:00:00,binancecoin,BNB,647.3412018782846,900231018.9448881,94455033828.49246,cryptocurrency
2025-05-18,2025-05-18 00:00:00,binancecoin,BNB,639.5979769763185,679492837.9963502,93330577215.08232,cryptocurrency
2025-05-19,2025-05-19 00:00:00,binancecoin,BNB,649.3806686821907,835970956.2085127,94612727897.71045,cryptocurrency
2025-05-20,2025-05-20 00:00:00,binancecoin,BNB,651.0389804540937,825481514.59589,94981431402.74107,cryptocurrency
2025-05-21,2025-05-21 00:00:00,binancecoin,BNB,650.951301036078,763647929.5303316,94965618935.81247,cryptocurrency
2025-05-22,2025-05-22 00:00:00,binancecoin,BNB,674.7138326551593,1565136776.7436197,98432365398.04092,cryptocurrency
2025-05-23,2025-05-23 00:00:00,binancecoin,BNB,686.0302393255067,1382711893.5086522,100085321215.1117,cryptocurrency
2025-05-24,2025-05-24 00:00:00,binancecoin,BNB,655.3681110510369,1217926335.781693,95613306965.6267,cryptocurrency
2025-05-25,2025-05-25 00:00:00,binancecoin,BNB,667.9647953294073,693430871.7905037,97476274852.89873,cryptocurrency
2025-05-26,2025-05-26 00:00:00,binancecoin,BNB,670.0121393931087,768619050.9190482,97751564279.60323,cryptocurrency
2025-05-27,2025-05-27 00:00:00,binancecoin,BNB,673.7837605333261,666132639.4545316,98296679430.87682,cryptocurrency
2025-05-28,2025-05-28 00:00:00,binancecoin,BNB,687.4363026293119,1078653384.123821,100298731784.84161,cryptocurrency
2025-05-29,2025-05-29 00:00:00,binancecoin,BNB,687.631059296252,824780509.8660014,100335504950.89148,cryptocurrency
2025-05-30,2025-05-30 00:00:00,binancecoin,BNB,675.4110812815895,995474417.0429969,98510865071.53929,cryptocurrency
2025-05-31,2025-05-31 00:00:00,binancecoin,BNB,656.2031380761879,923659967.2299035,95726822897.51685,cryptocurrency
2025-06-01,2025-06-01 00:00:00,binancecoin,BNB,658.5726942750157,589938636.7962121,96080182534.47751,cryptocurrency
2025-06-02,2025-06-02 00:00:00,binancecoin,BNB,661.3452261434389,513744446.15491945,96509769841.11876,cryptocurrency
2025-06-03,2025-06-03 00:00:00,binancecoin,BNB,666.0561104906627,550346321.1131796,97164288190.66109,cryptocurrency
2025-06-04,2025-06-04 00:00:00,binancecoin,BNB,661.17332497159,717080413.430261,96448470573.61153,cryptocurrency
2025-06-05,2025-06-05 00:00:00,binancecoin,BNB,663.70338541173,585654885.1918986,96818655325.17992,cryptocurrency
2025-06-06,2025-06-06 00:00:00,binancecoin,BNB,634.1479715861758,1050942219.4544812,92528733228.30528,cryptocurrency
2025-06-07,2025-06-07 00:00:00,binancecoin,BNB,643.7566841456504,828491539.5454317,93918845142.08775,cryptocurrency
2025-06-08,2025-06-08 00:00:00,binancecoin,BNB,650.7937997932994,464282809.21614456,94946550697.756,cryptocurrency
2025-06-09,2025-06-09 00:00:00,binancecoin,BNB,652.274428548494,277471527.06296444,95162483374.16092,cryptocurrency
2025-06-10,2025-06-10 00:00:00,binancecoin,BNB,666.3374143222443,720838499.864964,97228659760.41823,cryptocurrency
2025-06-11,2025-06-11 00:00:00,binancecoin,BNB,673.4760595844963,915030301.0453427,98246414096.53857,cryptocurrency
2025-06-12,2025-06-12 00:00:00,binancecoin,BNB,667.7388930109494,926482996.0464325,97396778654.55505,cryptocurrency
2025-06-13,2025-06-13 00:00:00,binancecoin,BNB,656.4804964003403,833602957.1016513,95779026195.60716,cryptocurrency
2025-06-14,2025-06-14 00:00:00,binancecoin,BNB,654.9095462616511,1091022440.7624466,95536361449.31184,cryptocurrency
2025-06-15,2025-06-15 00:00:00,binancecoin,BNB,645.8086677048335,465113546.69991523,94233719227.42334,cryptocurrency
2025-06-16,2025-06-16 00:00:00,binancecoin,BNB,648.2042600997396,342983199.2537816,94569766054.11093,cryptocurrency
2025-06-17,2025-06-17 00:00:00,binancecoin,BNB,651.4813571171453,677081516.7980691,95211381338.87088,cryptocurrency
2025-06-18,2025-06-18 00:00:00,binancecoin,BNB,648.799470473488,919084069.2175109,94651882459.78012,cryptocurrency
2025-06-19,2025-06-19 00:00:00,binancecoin,BNB,643.7728727892951,805534251.3963257,93914603189.19572,cryptocurrency
2025-06-20,2025-06-20 00:00:00,binancecoin,BNB,644.3626647131019,530108876.6028053,94038287566.09367,cryptocurrency
2025-06-21,2025-06-21 00:00:00,binancecoin,BNB,641.4660754156638,566416175.4191926,93579216011.8553,cryptocurrency
