date,timestamp,coin_id,symbol,price,volume,market_cap,asset_class
2024-12-09,2024-12-09 00:00:00,solana,SOL,237.57854563045439,4395374812.781921,113135754973.99297,cryptocurrency
2024-12-10,2024-12-10 00:00:00,solana,SOL,217.61737842270807,11429229527.743338,103658784770.72432,cryptocurrency
2024-12-11,2024-12-11 00:00:00,solana,SOL,213.52687206332865,11187514118.859241,101631048226.2473,cryptocurrency
2024-12-12,2024-12-12 00:00:00,solana,SOL,227.0731413756734,7555103206.1240225,108729401497.31157,cryptocurrency
2024-12-13,2024-12-13 00:00:00,solana,SOL,227.02574746034202,6550517085.993641,108699878063.44142,cryptocurrency
2024-12-14,2024-12-14 00:00:00,solana,SOL,224.59546331682483,5161260053.695949,107552367996.59578,cryptocurrency
2024-12-15,2024-12-15 00:00:00,solana,SOL,219.871836259502,3877459092.60342,105315505829.8883,cryptocurrency
2024-12-16,2024-12-16 00:00:00,solana,SOL,224.53658892974883,3942318066.518842,107667694926.24757,cryptocurrency
2024-12-17,2024-12-17 00:00:00,solana,SOL,216.51544960024825,6624387280.0088625,103890617385.6761,cryptocurrency
2024-12-18,2024-12-18 00:00:00,solana,SOL,222.74032965988914,7985124597.628129,106838498036.11574,cryptocurrency
2024-12-19,2024-12-19 00:00:00,solana,SOL,205.36330239790396,8480297085.511605,98187529554.2457,cryptocurrency
2024-12-20,2024-12-20 00:00:00,solana,SOL,194.9019815694289,10468690590.802677,93450456552.31743,cryptocurrency
2024-12-21,2024-12-21 00:00:00,solana,SOL,194.12198450453806,12107653719.181095,92885810388.18964,cryptocurrency
2024-12-22,2024-12-22 00:00:00,solana,SOL,181.0289078386085,6815137488.7062845,86608023116.47685,cryptocurrency
2024-12-23,2024-12-23 00:00:00,solana,SOL,180.15299381882627,5182484546.123343,86503599316.97266,cryptocurrency
2024-12-24,2024-12-24 00:00:00,solana,SOL,189.84218617656558,6301604625.525055,91042236757.00714,cryptocurrency
2024-12-25,2024-12-25 00:00:00,solana,SOL,197.50098597289022,4227931012.2157845,94580217212.31563,cryptocurrency
2024-12-26,2024-12-26 00:00:00,solana,SOL,197.3576592740719,3348485302.259563,94663647605.30154,cryptocurrency
2024-12-27,2024-12-27 00:00:00,solana,SOL,188.14456627233477,3632161406.3318877,90223406707.14066,cryptocurrency
2024-12-28,2024-12-28 00:00:00,solana,SOL,183.74866385462855,3493249464.36059,88113693164.8477,cryptocurrency
2024-12-29,2024-12-29 00:00:00,solana,SOL,194.8276511169169,2617139754.420275,93472385728.09871,cryptocurrency
2024-12-30,2024-12-30 00:00:00,solana,SOL,189.9284130164687,2637965244.6069903,91097223580.56879,cryptocurrency
2024-12-31,2024-12-31 00:00:00,solana,SOL,190.70066508822853,3958275830.342855,91400962709.76645,cryptocurrency
2025-01-01,2025-01-01 00:00:00,solana,SOL,189.45168366761857,3962483816.1795225,91478338043.51134,cryptocurrency
2025-01-02,2025-01-02 00:00:00,solana,SOL,193.64679144177083,2824600478.597266,93458487148.00087,cryptocurrency
2025-01-03,2025-01-03 00:00:00,solana,SOL,207.87862676897498,5084254052.257431,100434907190.98921,cryptocurrency
2025-01-04,2025-01-04 00:00:00,solana,SOL,217.647289485303,4911221653.277528,105094794982.75977,cryptocurrency
2025-01-05,2025-01-05 00:00:00,solana,SOL,216.68364826265568,3044194454.6550207,104689355900.12187,cryptocurrency
2025-01-06,2025-01-06 00:00:00,solana,SOL,213.44823541657385,3048234520.4287724,103130316780.37645,cryptocurrency
2025-01-07,2025-01-07 00:00:00,solana,SOL,218.4209767110049,4309097910.341224,105522704111.37778,cryptocurrency
2025-01-08,2025-01-08 00:00:00,solana,SOL,202.492545725036,5199767125.738103,97995322629.92308,cryptocurrency
2025-01-09,2025-01-09 00:00:00,solana,SOL,197.45206766283226,5972330799.666177,95682675885.83002,cryptocurrency
2025-01-10,2025-01-10 00:00:00,solana,SOL,185.0111350868991,4609352627.060508,89422935371.9058,cryptocurrency
2025-01-11,2025-01-11 00:00:00,solana,SOL,187.8201167474825,4489439743.585478,90863602526.64655,cryptocurrency
2025-01-12,2025-01-12 00:00:00,solana,SOL,188.0632507646954,2634148745.1065474,91151211516.5533,cryptocurrency
2025-01-13,2025-01-13 00:00:00,solana,SOL,188.39194289058088,1635265225.559339,91207532007.52103,cryptocurrency
2025-01-14,2025-01-14 00:00:00,solana,SOL,183.11428850097792,6287216536.189147,88705877704.07474,cryptocurrency
2025-01-15,2025-01-15 00:00:00,solana,SOL,187.70452520232413,3315788782.9493647,90966038336.3823,cryptocurrency
2025-01-16,2025-01-16 00:00:00,solana,SOL,205.75854800567018,4804084650.374077,99617521322.55345,cryptocurrency
2025-01-17,2025-01-17 00:00:00,solana,SOL,211.23399374041628,7068314924.706724,102762327812.58186,cryptocurrency
2025-01-18,2025-01-18 00:00:00,solana,SOL,219.77905400813702,5970704168.89648,106975781135.88028,cryptocurrency
2025-01-19,2025-01-19 00:00:00,solana,SOL,262.5615764589647,25509863876.61015,127785165817.10095,cryptocurrency
2025-01-20,2025-01-20 00:00:00,solana,SOL,251.97488550305266,27745408600.276928,122020537308.0902,cryptocurrency
2025-01-21,2025-01-21 00:00:00,solana,SOL,242.47150410221352,24105137275.239193,118038765211.23405,cryptocurrency
2025-01-22,2025-01-22 00:00:00,solana,SOL,250.3984908388754,12579840532.32276,121552327585.60405,cryptocurrency
2025-01-23,2025-01-23 00:00:00,solana,SOL,256.1143343782641,10328230618.34812,124606314246.36227,cryptocurrency
2025-01-24,2025-01-24 00:00:00,solana,SOL,253.49503131499628,10816185398.469212,123417388987.169,cryptocurrency
2025-01-25,2025-01-25 00:00:00,solana,SOL,253.62637885441316,8592029753.25568,123361234528.28262,cryptocurrency
2025-01-26,2025-01-26 00:00:00,solana,SOL,257.0742996969564,5803289041.239068,125148284070.78894,cryptocurrency
2025-01-27,2025-01-27 00:00:00,solana,SOL,241.06731630326192,4718944732.494511,117303806305.96823,cryptocurrency
2025-01-28,2025-01-28 00:00:00,solana,SOL,234.97914713600687,12684970731.866884,114276592039.16579,cryptocurrency
2025-01-29,2025-01-29 00:00:00,solana,SOL,226.88945614638288,5786086231.183104,110398046173.44064,cryptocurrency
2025-01-30,2025-01-30 00:00:00,solana,SOL,228.6145425527223,6211589569.140341,111355015372.82307,cryptocurrency
2025-01-31,2025-01-31 00:00:00,solana,SOL,239.04719726337646,5322441765.57196,116559779515.8497,cryptocurrency
2025-02-01,2025-02-01 00:00:00,solana,SOL,231.50782299297455,4767010236.438659,112643737226.91638,cryptocurrency
2025-02-02,2025-02-02 00:00:00,solana,SOL,214.46366422580272,4126022505.958027,104469275144.33444,cryptocurrency
2025-02-03,2025-02-03 00:00:00,solana,SOL,202.32492853599265,9577730751.60321,98398368500.85646,cryptocurrency
2025-02-04,2025-02-04 00:00:00,solana,SOL,215.95147229807475,17185125725.03428,105205583844.172,cryptocurrency
2025-02-05,2025-02-05 00:00:00,solana,SOL,207.42406393975517,8488460261.020004,100802812440.85353,cryptocurrency
2025-02-06,2025-02-06 00:00:00,solana,SOL,196.21787573260255,4519102616.629987,95550201539.32951,cryptocurrency
2025-02-07,2025-02-07 00:00:00,solana,SOL,189.38932513491977,4544519196.979243,92031851837.88425,cryptocurrency
2025-02-08,2025-02-08 00:00:00,solana,SOL,192.2709679394336,5321325630.808724,93773950310.2403,cryptocurrency
2025-02-09,2025-02-09 00:00:00,solana,SOL,199.70939394589394,2738591550.9889145,97430610890.80075,cryptocurrency
2025-02-10,2025-02-10 00:00:00,solana,SOL,200.44634668796408,3575183754.783349,97797330676.8804,cryptocurrency
2025-02-11,2025-02-11 00:00:00,solana,SOL,200.0458466193684,4877446867.21056,97602797576.9777,cryptocurrency
2025-02-12,2025-02-12 00:00:00,solana,SOL,197.92915264031842,4610068875.979272,96650663515.04695,cryptocurrency
2025-02-13,2025-02-13 00:00:00,solana,SOL,196.60301392852935,4991943969.554793,95802342588.48465,cryptocurrency
2025-02-14,2025-02-14 00:00:00,solana,SOL,194.2631701900725,3243643748.254954,94843692266.1009,cryptocurrency
2025-02-15,2025-02-15 00:00:00,solana,SOL,199.65011966060425,4307573002.935994,97468827982.87822,cryptocurrency
2025-02-16,2025-02-16 00:00:00,solana,SOL,194.4254509858272,2126185023.7187572,94916725048.10495,cryptocurrency
2025-02-17,2025-02-17 00:00:00,solana,SOL,188.165584495931,2477404625.155988,91860796549.96172,cryptocurrency
2025-02-18,2025-02-18 00:00:00,solana,SOL,177.91997195388805,4953743554.608888,86934660078.68405,cryptocurrency
2025-02-19,2025-02-19 00:00:00,solana,SOL,169.10718217289786,7430021942.540908,82487856965.56555,cryptocurrency
2025-02-20,2025-02-20 00:00:00,solana,SOL,169.26443436615673,4126508611.428817,82688920914.07486,cryptocurrency
2025-02-21,2025-02-21 00:00:00,solana,SOL,176.02074183930708,3748737861.764053,86011244818.54909,cryptocurrency
2025-02-22,2025-02-22 00:00:00,solana,SOL,169.00123201382314,5320752621.586434,82609623068.92926,cryptocurrency
2025-02-23,2025-02-23 00:00:00,solana,SOL,172.21280391506767,2446840289.512584,84180442889.18811,cryptocurrency
2025-02-24,2025-02-24 00:00:00,solana,SOL,168.09302650361454,1845951247.1170418,82111049206.9718,cryptocurrency
2025-02-25,2025-02-25 00:00:00,solana,SOL,141.16593031186233,8204544974.98999,69785445476.4441,cryptocurrency
2025-02-26,2025-02-26 00:00:00,solana,SOL,144.3563354963687,10792855904.5099,71703011109.95712,cryptocurrency
2025-02-27,2025-02-27 00:00:00,solana,SOL,134.6628545613439,5565468106.450874,67080997138.50677,cryptocurrency
2025-02-28,2025-02-28 00:00:00,solana,SOL,137.60648163669737,4247821646.488742,68562002291.54892,cryptocurrency
2025-03-01,2025-03-01 00:00:00,solana,SOL,148.17466304440643,8773643463.195835,73865234147.56163,cryptocurrency
2025-03-02,2025-03-02 00:00:00,solana,SOL,143.4002225931321,3750217492.258566,72725965137.73221,cryptocurrency
2025-03-03,2025-03-03 00:00:00,solana,SOL,178.17413183106032,13105437774.765995,90446325718.02034,cryptocurrency
2025-03-04,2025-03-04 00:00:00,solana,SOL,142.5141267061424,10365994673.49476,72549477478.20894,cryptocurrency
2025-03-05,2025-03-05 00:00:00,solana,SOL,145.06190940041165,8959390661.47582,73677404621.18243,cryptocurrency
2025-03-06,2025-03-06 00:00:00,solana,SOL,146.1815871653316,5058439503.511892,74254605878.29288,cryptocurrency
2025-03-07,2025-03-07 00:00:00,solana,SOL,143.45134750836067,4945954333.278534,72855104265.59047,cryptocurrency
2025-03-08,2025-03-08 00:00:00,solana,SOL,139.1826626278542,7016301953.403862,70789658072.88582,cryptocurrency
2025-03-09,2025-03-09 00:00:00,solana,SOL,136.88210638232243,2514068553.482356,69641393306.39473,cryptocurrency
2025-03-10,2025-03-10 00:00:00,solana,SOL,126.63426805755283,3801194130.62927,64443868119.22886,cryptocurrency
2025-03-11,2025-03-11 00:00:00,solana,SOL,118.78644366084116,5864031854.074184,60550984692.33613,cryptocurrency
2025-03-12,2025-03-12 00:00:00,solana,SOL,125.4287680235315,6029007255.049647,63868692267.70004,cryptocurrency
2025-03-13,2025-03-13 00:00:00,solana,SOL,126.56536487567297,4689543463.448166,64342608562.247406,cryptocurrency
2025-03-14,2025-03-14 00:00:00,solana,SOL,123.23770752728635,3271148359.248695,62750805255.11328,cryptocurrency
2025-03-15,2025-03-15 00:00:00,solana,SOL,133.5545345544276,3701658672.5857406,68090655259.91155,cryptocurrency
2025-03-16,2025-03-16 00:00:00,solana,SOL,135.83808085318316,2173510694.828497,69171954733.32257,cryptocurrency
2025-03-17,2025-03-17 00:00:00,solana,SOL,126.16514527624146,2798721596.9139237,64335280377.63734,cryptocurrency
2025-03-18,2025-03-18 00:00:00,solana,SOL,128.27980954134415,2835104845.2985606,65460614429.259926,cryptocurrency
2025-03-19,2025-03-19 00:00:00,solana,SOL,125.34406014353017,2936759432.6961746,63883571506.45802,cryptocurrency
2025-03-20,2025-03-20 00:00:00,solana,SOL,135.62276169425357,4227937432.462337,69135638972.75473,cryptocurrency
2025-03-21,2025-03-21 00:00:00,solana,SOL,127.67626424914864,2856454079.9876003,65205449286.37338,cryptocurrency
2025-03-22,2025-03-22 00:00:00,solana,SOL,128.23973822410704,2682481813.177558,65399367439.38751,cryptocurrency
2025-03-23,2025-03-23 00:00:00,solana,SOL,128.39187391771924,1633225353.201732,65538073389.8455,cryptocurrency
2025-03-24,2025-03-24 00:00:00,solana,SOL,132.10106868785385,1946961909.8583128,67460845086.99793,cryptocurrency
2025-03-25,2025-03-25 00:00:00,solana,SOL,140.57936877383233,4982998048.548014,71815757431.57007,cryptocurrency
2025-03-26,2025-03-26 00:00:00,solana,SOL,143.93305133739045,4141256445.109851,73627601377.65034,cryptocurrency
2025-03-27,2025-03-27 00:00:00,solana,SOL,137.09334253160864,3544853266.965955,70000923888.07939,cryptocurrency
2025-03-28,2025-03-28 00:00:00,solana,SOL,138.37897933357002,3091328527.031395,70778661497.74887,cryptocurrency
2025-03-29,2025-03-29 00:00:00,solana,SOL,129.44621681849003,3970975243.7690816,66247008410.83447,cryptocurrency
2025-03-30,2025-03-30 00:00:00,solana,SOL,124.50189658068513,2655617262.6764107,63588827540.6773,cryptocurrency
2025-03-31,2025-03-31 00:00:00,solana,SOL,124.5806499329744,1878569311.0322552,63769548570.98089,cryptocurrency
2025-04-01,2025-04-01 00:00:00,solana,SOL,124.86617842858315,3728330337.9255114,64041752306.38457,cryptocurrency
2025-04-02,2025-04-02 00:00:00,solana,SOL,126.80693682115113,3477738068.3977413,65013471543.10781,cryptocurrency
2025-04-03,2025-04-03 00:00:00,solana,SOL,118.08550586157003,6220758262.820647,60554316318.78751,cryptocurrency
2025-04-04,2025-04-04 00:00:00,solana,SOL,117.1929518844708,5474729959.575941,60114820903.14578,cryptocurrency
2025-04-05,2025-04-05 00:00:00,solana,SOL,122.71307466195722,6141157658.850645,63119906836.25052,cryptocurrency
2025-04-06,2025-04-06 00:00:00,solana,SOL,120.16838205477265,1955824996.8725355,61612075005.753624,cryptocurrency
2025-04-07,2025-04-07 00:00:00,solana,SOL,105.76515013740064,4396294752.456149,54407017309.8724,cryptocurrency
2025-04-08,2025-04-08 00:00:00,solana,SOL,106.7967654056102,9917012343.481733,55287675172.0351,cryptocurrency
2025-04-09,2025-04-09 00:00:00,solana,SOL,105.48654682895575,6176838846.398615,54362173273.33906,cryptocurrency
2025-04-10,2025-04-10 00:00:00,solana,SOL,118.96288063114291,8239588242.375064,61346961564.26659,cryptocurrency
2025-04-11,2025-04-11 00:00:00,solana,SOL,112.88616853404648,4925583853.038068,58222992351.23841,cryptocurrency
2025-04-12,2025-04-12 00:00:00,solana,SOL,121.39249540173658,4490645224.532262,62579152124.32843,cryptocurrency
2025-04-13,2025-04-13 00:00:00,solana,SOL,132.15438529607428,4651920909.779958,68213237375.70017,cryptocurrency
2025-04-14,2025-04-14 00:00:00,solana,SOL,128.2347432835372,4291450492.451211,66179248512.52756,cryptocurrency
2025-04-15,2025-04-15 00:00:00,solana,SOL,129.42181202590046,5081658904.236963,66819953237.06392,cryptocurrency
2025-04-16,2025-04-16 00:00:00,solana,SOL,126.3038818388089,3719787998.9004683,65196188092.34004,cryptocurrency
2025-04-17,2025-04-17 00:00:00,solana,SOL,131.4761427933663,5101503918.076568,67870163137.17048,cryptocurrency
2025-04-18,2025-04-18 00:00:00,solana,SOL,134.6151648808524,4018737660.8549724,69481783520.11879,cryptocurrency
2025-04-19,2025-04-19 00:00:00,solana,SOL,133.9760882871713,2480801560.1936097,69200358044.81024,cryptocurrency
2025-04-20,2025-04-20 00:00:00,solana,SOL,139.64248014652355,2834667466.059489,72126425869.29272,cryptocurrency
2025-04-21,2025-04-21 00:00:00,solana,SOL,137.6315829179827,3092429798.991093,71115714800.43887,cryptocurrency
2025-04-22,2025-04-22 00:00:00,solana,SOL,136.3303974884886,4783795038.828256,70377196884.15381,cryptocurrency
2025-04-23,2025-04-23 00:00:00,solana,SOL,148.80397504642707,5472749483.478719,76994272929.58481,cryptocurrency
2025-04-24,2025-04-24 00:00:00,solana,SOL,150.9999108899842,5423865832.324091,78136958296.32701,cryptocurrency
2025-04-25,2025-04-25 00:00:00,solana,SOL,152.3299363576059,4515150018.575274,78834813870.53423,cryptocurrency
2025-04-26,2025-04-26 00:00:00,solana,SOL,150.92008896105446,5066838746.453711,78095157984.68939,cryptocurrency
2025-04-27,2025-04-27 00:00:00,solana,SOL,149.14633083954075,2422656520.389346,77171380425.34795,cryptocurrency
2025-04-28,2025-04-28 00:00:00,solana,SOL,148.2466719511348,2296538427.6507287,76723146261.05916,cryptocurrency
2025-04-29,2025-04-29 00:00:00,solana,SOL,147.99083303267335,4344220983.973297,76624350441.35915,cryptocurrency
2025-04-30,2025-04-30 00:00:00,solana,SOL,146.49305755147196,3236163761.820636,75781317345.75404,cryptocurrency
2025-05-01,2025-05-01 00:00:00,solana,SOL,147.73348327834748,3339352715.472854,76523027843.31308,cryptocurrency
2025-05-02,2025-05-02 00:00:00,solana,SOL,150.76046702861854,3739901458.503681,78031497674.26257,cryptocurrency
2025-05-03,2025-05-03 00:00:00,solana,SOL,147.97213909446802,3193090564.1996865,76659566565.3345,cryptocurrency
2025-05-04,2025-05-04 00:00:00,solana,SOL,146.79754814764868,1777312803.7801025,76050416304.2383,cryptocurrency
2025-05-05,2025-05-05 00:00:00,solana,SOL,143.9823040324787,1839075329.597307,74610364597.26736,cryptocurrency
2025-05-06,2025-05-06 00:00:00,solana,SOL,146.81070557078957,2594552533.4757075,76081780962.32152,cryptocurrency
2025-05-07,2025-05-07 00:00:00,solana,SOL,146.90938773866714,3138354742.93678,76171920683.02298,cryptocurrency
2025-05-08,2025-05-08 00:00:00,solana,SOL,147.20059726659957,4811988060.661323,76417534983.0677,cryptocurrency
2025-05-09,2025-05-09 00:00:00,solana,SOL,163.41627317514832,7618036777.599004,84778096844.96829,cryptocurrency
2025-05-10,2025-05-10 00:00:00,solana,SOL,172.6970765026263,8703440319.327112,89635021353.66832,cryptocurrency
2025-05-11,2025-05-11 00:00:00,solana,SOL,177.3428319704922,4641291512.67865,92013963177.5248,cryptocurrency
2025-05-12,2025-05-12 00:00:00,solana,SOL,172.85779222329435,4733142340.016698,89780630397.80266,cryptocurrency
2025-05-13,2025-05-13 00:00:00,solana,SOL,174.41950190990173,8002629811.569619,90653796121.97777,cryptocurrency
2025-05-14,2025-05-14 00:00:00,solana,SOL,184.05379777179434,6287498118.264789,95581040460.8069,cryptocurrency
2025-05-15,2025-05-15 00:00:00,solana,SOL,176.45507175799847,5807895946.602451,91672812384.26955,cryptocurrency
2025-05-16,2025-05-16 00:00:00,solana,SOL,168.75269732863256,5419257075.786196,87703070136.71524,cryptocurrency
2025-05-17,2025-05-17 00:00:00,solana,SOL,167.76812404954248,4389549581.69855,87324065441.59238,cryptocurrency
2025-05-18,2025-05-18 00:00:00,solana,SOL,165.9394166641985,3269429713.7712717,86258046849.37544,cryptocurrency
2025-05-19,2025-05-19 00:00:00,solana,SOL,171.54067495745267,4719647862.73409,89156663000.20357,cryptocurrency
2025-05-20,2025-05-20 00:00:00,solana,SOL,166.7148813421899,4917489419.353307,86660180885.53973,cryptocurrency
2025-05-21,2025-05-21 00:00:00,solana,SOL,168.38572912424627,4723025924.7160635,87567636791.65742,cryptocurrency
2025-05-22,2025-05-22 00:00:00,solana,SOL,173.96771434765478,6215139156.977671,90506196649.11792,cryptocurrency
2025-05-23,2025-05-23 00:00:00,solana,SOL,179.57884486750282,5820960214.759074,93401318404.66599,cryptocurrency
2025-05-24,2025-05-24 00:00:00,solana,SOL,174.43566967519817,8631193319.547667,90766229737.02824,cryptocurrency
2025-05-25,2025-05-25 00:00:00,solana,SOL,175.9976176396849,3543822748.1900992,91595150534.4116,cryptocurrency
2025-05-26,2025-05-26 00:00:00,solana,SOL,175.13203918726265,3915382381.155895,91110205286.38454,cryptocurrency
2025-05-27,2025-05-27 00:00:00,solana,SOL,174.71672204451494,3202505989.7881603,90921624705.8187,cryptocurrency
2025-05-28,2025-05-28 00:00:00,solana,SOL,176.57784495904014,4151034839.0818906,91885206177.41884,cryptocurrency
2025-05-29,2025-05-29 00:00:00,solana,SOL,172.12073410994773,3798038676.2862353,89626729703.32722,cryptocurrency
2025-05-30,2025-05-30 00:00:00,solana,SOL,166.83894593726552,3849498974.469161,86843428994.42337,cryptocurrency
2025-05-31,2025-05-31 00:00:00,solana,SOL,156.51262963204462,4811893138.165595,81757475086.86885,cryptocurrency
2025-06-01,2025-06-01 00:00:00,solana,SOL,156.86968538083693,3067057498.6570454,81936330847.34436,cryptocurrency
2025-06-02,2025-06-02 00:00:00,solana,SOL,157.63092185153255,2744309615.2839994,82343946258.36638,cryptocurrency
2025-06-03,2025-06-03 00:00:00,solana,SOL,156.97126157615844,3295032805.67504,81999316408.5183,cryptocurrency
2025-06-04,2025-06-04 00:00:00,solana,SOL,155.57609294535118,4001215457.270695,81296707387.07445,cryptocurrency
2025-06-05,2025-06-05 00:00:00,solana,SOL,153.52933334658826,2894328554.847466,80445464948.66203,cryptocurrency
2025-06-06,2025-06-06 00:00:00,solana,SOL,144.54778524030908,5147783563.002369,75763092323.77681,cryptocurrency
2025-06-07,2025-06-07 00:00:00,solana,SOL,148.27289869882955,3081994292.815606,77715710807.20976,cryptocurrency
2025-06-08,2025-06-08 00:00:00,solana,SOL,150.07536034230216,2061571442.4994385,78768382382.38567,cryptocurrency
2025-06-09,2025-06-09 00:00:00,solana,SOL,152.50446458828966,2132215310.9007103,80043272922.8385,cryptocurrency
2025-06-10,2025-06-10 00:00:00,solana,SOL,161.15980951265985,4008837628.698958,84589937775.16258,cryptocurrency
2025-06-11,2025-06-11 00:00:00,solana,SOL,164.9644225697288,5347282400.770432,86571332860.45332,cryptocurrency
2025-06-12,2025-06-12 00:00:00,solana,SOL,161.01986639557893,5796688364.492554,84533356127.98843,cryptocurrency
2025-06-13,2025-06-13 00:00:00,solana,SOL,152.6604566097001,3971540185.958896,80285894233.06946,cryptocurrency
2025-06-14,2025-06-14 00:00:00,solana,SOL,148.53042859104298,6899166919.424324,78374298079.131,cryptocurrency
2025-06-15,2025-06-15 00:00:00,solana,SOL,144.75154594223267,2347896839.3558106,76395263029.6604,cryptocurrency
2025-06-16,2025-06-16 00:00:00,solana,SOL,152.684889859998,3899774764.538459,80585766786.45044,cryptocurrency
2025-06-17,2025-06-17 00:00:00,solana,SOL,151.43554856186984,5091508004.197791,79959725924.2985,cryptocurrency
2025-06-18,2025-06-18 00:00:00,solana,SOL,147.99188434299543,5049196750.599356,78146853122.15833,cryptocurrency
2025-06-19,2025-06-19 00:00:00,solana,SOL,146.27697674399295,4140075680.6693616,77197222250.09135,cryptocurrency
2025-06-20,2025-06-20 00:00:00,solana,SOL,147.09924520457085,3317445622.022612,77672175553.78215,cryptocurrency
2025-06-21,2025-06-21 00:00:00,solana,SOL,140.04009054961782,4927733598.47951,74352627907.47485,cryptocurrency
2025-06-22,2025-06-22 00:00:00,solana,SOL,133.71000196412658,3965117683.287045,70788027179.84511,cryptocurrency
2025-06-23,2025-06-23 00:00:00,solana,SOL,131.8134744866569,6034851129.188091,70035052662.1332,cryptocurrency
2025-06-24,2025-06-24 00:00:00,solana,SOL,144.7815680115998,6803245546.166264,76913532127.43575,cryptocurrency
2025-06-25,2025-06-25 00:00:00,solana,SOL,145.8019507474219,4365577695.258674,77418435219.14531,cryptocurrency
2025-06-26,2025-06-26 00:00:00,solana,SOL,143.37011953879949,3632253966.777613,76592225935.41951,cryptocurrency
2025-06-27,2025-06-27 00:00:00,solana,SOL,138.97799072607012,4094443190.4828176,74258601216.09717,cryptocurrency
2025-06-28,2025-06-28 00:00:00,solana,SOL,142.12675809713753,3884472749.8418827,75946935362.85362,cryptocurrency
2025-06-29,2025-06-29 00:00:00,solana,SOL,150.7812372563586,3480663753.86231,80534347465.08652,cryptocurrency
2025-06-30,2025-06-30 00:00:00,solana,SOL,153.31879559308874,3034669713.0257177,81941734208.35605,cryptocurrency
2025-07-01,2025-07-01 00:00:00,solana,SOL,154.9374500694811,5839631136.997528,82818070628.0388,cryptocurrency
2025-07-02,2025-07-02 00:00:00,solana,SOL,146.84115991278014,4180937195.699031,78488996165.02196,cryptocurrency
