date,timestamp,coin_id,symbol,price,volume,market_cap,asset_class
2024-12-13,2024-12-13 00:00:00,cardano,ADA,1.123131450089082,2483873378.592398,40206128332.3021,cryptocurrency
2024-12-14,2024-12-14 00:00:00,cardano,ADA,1.1167297609853515,1480554949.0517018,39991134369.1031,cryptocurrency
2024-12-15,2024-12-15 00:00:00,cardano,ADA,1.0601034433845538,1210677610.7550113,37963590469.38818,cryptocurrency
2024-12-16,2024-12-16 00:00:00,cardano,ADA,1.1059376495294093,1088430664.0015788,39691680715.70685,cryptocurrency
2024-12-17,2024-12-17 00:00:00,cardano,ADA,1.0805022755134979,1725755863.7953467,38745135408.73237,cryptocurrency
2024-12-18,2024-12-18 00:00:00,cardano,ADA,1.049451939411299,1578222620.7391448,37602480013.476326,cryptocurrency
2024-12-19,2024-12-19 00:00:00,cardano,ADA,0.9689917114818106,2116818094.5756152,34737600112.46145,cryptocurrency
2024-12-20,2024-12-20 00:00:00,cardano,ADA,0.8856294008673282,2484376764.6355844,31782678364.00243,cryptocurrency
2024-12-21,2024-12-21 00:00:00,cardano,ADA,0.95061505400963,2967142400.5806985,34009403993.442554,cryptocurrency
2024-12-22,2024-12-22 00:00:00,cardano,ADA,0.9046599113089583,1619520801.5214942,32347333228.842308,cryptocurrency
2024-12-23,2024-12-23 00:00:00,cardano,ADA,0.8827956119261179,1251460951.2097306,31642202715.503292,cryptocurrency
2024-12-24,2024-12-24 00:00:00,cardano,ADA,0.9228752612988013,1373635719.5136724,33052194008.211617,cryptocurrency
2024-12-25,2024-12-25 00:00:00,cardano,ADA,0.9368563828179975,1049748351.4339589,33537004610.047367,cryptocurrency
2024-12-26,2024-12-26 00:00:00,cardano,ADA,0.9167515411841919,695113060.3027651,32863705684.99487,cryptocurrency
2024-12-27,2024-12-27 00:00:00,cardano,ADA,0.8593419351414681,860400720.7111105,30811560138.83137,cryptocurrency
2024-12-28,2024-12-28 00:00:00,cardano,ADA,0.8741699171287979,949972681.1647332,31327645362.07626,cryptocurrency
2024-12-29,2024-12-29 00:00:00,cardano,ADA,0.8875851081613702,588899480.7586905,31824025510.76384,cryptocurrency
2024-12-30,2024-12-30 00:00:00,cardano,ADA,0.8591433475186276,705652916.2069426,30776366650.470432,cryptocurrency
2024-12-31,2024-12-31 00:00:00,cardano,ADA,0.8591305888515354,1026988638.0611954,30753991424.009167,cryptocurrency
2025-01-01,2025-01-01 00:00:00,cardano,ADA,0.8442610184323533,759319278.391332,30266612410.917095,cryptocurrency
2025-01-02,2025-01-02 00:00:00,cardano,ADA,0.9147583319262166,995785773.081401,32744580750.79023,cryptocurrency
2025-01-03,2025-01-03 00:00:00,cardano,ADA,0.9618480973351441,1274967600.399281,34480834161.062225,cryptocurrency
2025-01-04,2025-01-04 00:00:00,cardano,ADA,1.0904865469624805,2671600901.30405,39147825603.58425,cryptocurrency
2025-01-05,2025-01-05 00:00:00,cardano,ADA,1.0719205077612817,1280366764.8039057,38453818208.48556,cryptocurrency
2025-01-06,2025-01-06 00:00:00,cardano,ADA,1.0939767111827936,1363420254.9543183,39231354061.090355,cryptocurrency
2025-01-07,2025-01-07 00:00:00,cardano,ADA,1.0941475413501178,1364197241.7503395,39227241393.95025,cryptocurrency
2025-01-08,2025-01-08 00:00:00,cardano,ADA,0.9933347400068778,2194412773.8246,35617993237.24092,cryptocurrency
2025-01-09,2025-01-09 00:00:00,cardano,ADA,0.9478995284282535,1952408426.0212688,34053934094.325855,cryptocurrency
2025-01-10,2025-01-10 00:00:00,cardano,ADA,0.9060582113414768,1342595372.3981748,32538675410.18652,cryptocurrency
2025-01-11,2025-01-11 00:00:00,cardano,ADA,0.9316713148155308,1236328893.3650613,33427260810.72387,cryptocurrency
2025-01-12,2025-01-12 00:00:00,cardano,ADA,0.996136878939902,953404924.5156404,35743211320.13196,cryptocurrency
2025-01-13,2025-01-13 00:00:00,cardano,ADA,0.969186964876666,1089023652.0670302,34751403885.28644,cryptocurrency
2025-01-14,2025-01-14 00:00:00,cardano,ADA,0.9450610027794694,1540261745.4274852,33892220057.310505,cryptocurrency
2025-01-15,2025-01-15 00:00:00,cardano,ADA,0.9944214498919838,1126688332.0067604,35662574859.58581,cryptocurrency
2025-01-16,2025-01-16 00:00:00,cardano,ADA,1.084480992215901,2204538167.7741003,38923764152.820564,cryptocurrency
2025-01-17,2025-01-17 00:00:00,cardano,ADA,1.0906700675315832,2056463725.0214527,39112613364.03422,cryptocurrency
2025-01-18,2025-01-18 00:00:00,cardano,ADA,1.1369537229272808,1822084268.4989784,40804520589.32463,cryptocurrency
2025-01-19,2025-01-19 00:00:00,cardano,ADA,1.1009310555353091,1488331235.013274,39484505228.01884,cryptocurrency
2025-01-20,2025-01-20 00:00:00,cardano,ADA,0.9917829386728937,2803616184.038354,35741621714.614426,cryptocurrency
2025-01-21,2025-01-21 00:00:00,cardano,ADA,1.0068201561876229,2690733265.7307215,36108627003.68527,cryptocurrency
2025-01-22,2025-01-22 00:00:00,cardano,ADA,1.0046310219001418,1696335264.1544523,36008517693.525055,cryptocurrency
2025-01-23,2025-01-23 00:00:00,cardano,ADA,0.9802503420918104,969709594.2925464,35175703118.009155,cryptocurrency
2025-01-24,2025-01-24 00:00:00,cardano,ADA,0.9880340956541441,1201302650.1758041,35453833332.322586,cryptocurrency
2025-01-25,2025-01-25 00:00:00,cardano,ADA,0.9715690918885032,882394098.0963601,34822616805.342,cryptocurrency
2025-01-26,2025-01-26 00:00:00,cardano,ADA,0.9775990304899743,516244144.91543305,35108848393.8826,cryptocurrency
2025-01-27,2025-01-27 00:00:00,cardano,ADA,0.9541780430020652,512626380.0972311,34268966278.076263,cryptocurrency
2025-01-28,2025-01-28 00:00:00,cardano,ADA,0.9331646231189152,1403786414.4657733,33488600391.781376,cryptocurrency
2025-01-29,2025-01-29 00:00:00,cardano,ADA,0.9162358892529787,757826711.7739474,32866622865.563606,cryptocurrency
2025-01-30,2025-01-30 00:00:00,cardano,ADA,0.9416326058959792,823633204.3938981,33847728508.876877,cryptocurrency
2025-01-31,2025-01-31 00:00:00,cardano,ADA,0.9609684445044405,627908707.9566039,34498529795.72678,cryptocurrency
2025-02-01,2025-02-01 00:00:00,cardano,ADA,0.9425307818897108,689867624.8457649,33831177451.99314,cryptocurrency
2025-02-02,2025-02-02 00:00:00,cardano,ADA,0.8982630053120425,560834002.3078455,32282111416.230274,cryptocurrency
2025-02-03,2025-02-03 00:00:00,cardano,ADA,0.7981056815290045,1557168341.9223769,28509781209.636086,cryptocurrency
2025-02-04,2025-02-04 00:00:00,cardano,ADA,0.8095252800415622,4656842166.005161,29064020846.772465,cryptocurrency
2025-02-05,2025-02-05 00:00:00,cardano,ADA,0.7469703594022901,1559657813.9470115,26783921617.714703,cryptocurrency
2025-02-06,2025-02-06 00:00:00,cardano,ADA,0.7332663432877611,819973385.3931305,26322682307.40791,cryptocurrency
2025-02-07,2025-02-07 00:00:00,cardano,ADA,0.7039815460494513,827082260.6220323,25206944915.247795,cryptocurrency
2025-02-08,2025-02-08 00:00:00,cardano,ADA,0.7068603366492864,886632725.1011336,25337871264.321705,cryptocurrency
2025-02-09,2025-02-09 00:00:00,cardano,ADA,0.7021784786978031,543524434.6478864,25218641928.38805,cryptocurrency
2025-02-10,2025-02-10 00:00:00,cardano,ADA,0.6829085131547858,668955885.3942552,24513353771.6781,cryptocurrency
2025-02-11,2025-02-11 00:00:00,cardano,ADA,0.7092884772777551,738581245.7484099,25464206476.94957,cryptocurrency
2025-02-12,2025-02-12 00:00:00,cardano,ADA,0.7798744439436354,1756852350.9792051,28010657344.561317,cryptocurrency
2025-02-13,2025-02-13 00:00:00,cardano,ADA,0.7979754265851546,1221550295.0491712,28633691211.721535,cryptocurrency
2025-02-14,2025-02-14 00:00:00,cardano,ADA,0.8102560488773543,820914030.7597127,29106844488.176685,cryptocurrency
2025-02-15,2025-02-15 00:00:00,cardano,ADA,0.800915838420313,757456263.8820649,28746321360.080658,cryptocurrency
2025-02-16,2025-02-16 00:00:00,cardano,ADA,0.7814783063035197,483682696.9894568,28066250054.163837,cryptocurrency
2025-02-17,2025-02-17 00:00:00,cardano,ADA,0.7713503011207024,448632802.4718909,27700824921.361584,cryptocurrency
2025-02-18,2025-02-18 00:00:00,cardano,ADA,0.8072872842141813,1010963440.4130156,28992928634.454105,cryptocurrency
2025-02-19,2025-02-19 00:00:00,cardano,ADA,0.7534573390949694,883986850.5318347,27071231776.918564,cryptocurrency
2025-02-20,2025-02-20 00:00:00,cardano,ADA,0.7720538356854337,684519606.5840904,27737590088.5846,cryptocurrency
2025-02-21,2025-02-21 00:00:00,cardano,ADA,0.8048194414479836,675952428.9428601,28905459004.53705,cryptocurrency
2025-02-22,2025-02-22 00:00:00,cardano,ADA,0.7616380207672204,864866893.813699,27373879907.036762,cryptocurrency
2025-02-23,2025-02-23 00:00:00,cardano,ADA,0.7742502077307336,516332439.34476835,27839353694.895298,cryptocurrency
2025-02-24,2025-02-24 00:00:00,cardano,ADA,0.7709438007684473,479984499.41313046,27687540750.88118,cryptocurrency
2025-02-25,2025-02-25 00:00:00,cardano,ADA,0.6799958032161385,972262987.6922622,24410169191.331997,cryptocurrency
2025-02-26,2025-02-26 00:00:00,cardano,ADA,0.6826325380000318,1287399753.2045634,24560114281.617443,cryptocurrency
2025-02-27,2025-02-27 00:00:00,cardano,ADA,0.6446208040699569,849327155.7918012,23183305183.623463,cryptocurrency
2025-02-28,2025-02-28 00:00:00,cardano,ADA,0.6461286944605975,669250243.5471394,23220098443.23013,cryptocurrency
2025-03-01,2025-03-01 00:00:00,cardano,ADA,0.6340718656426285,1118264046.534234,22791584461.913403,cryptocurrency
2025-03-02,2025-03-02 00:00:00,cardano,ADA,0.6582602004111846,536866330.7242426,23630356571.081604,cryptocurrency
2025-03-03,2025-03-03 00:00:00,cardano,ADA,1.1383401347214195,8117103714.129525,40472166586.52675,cryptocurrency
2025-03-04,2025-03-04 00:00:00,cardano,ADA,0.8568079668844821,6121517602.290976,30799224328.46031,cryptocurrency
2025-03-05,2025-03-05 00:00:00,cardano,ADA,0.9435445759037009,4805730104.1507845,33919761564.640938,cryptocurrency
2025-03-06,2025-03-06 00:00:00,cardano,ADA,0.9757471161760349,3408614285.660695,35109293105.75561,cryptocurrency
2025-03-07,2025-03-07 00:00:00,cardano,ADA,0.9073460390884619,2330044713.952941,32617678786.52462,cryptocurrency
2025-03-08,2025-03-08 00:00:00,cardano,ADA,0.8172312446982826,3167511497.123035,29359693731.836388,cryptocurrency
2025-03-09,2025-03-09 00:00:00,cardano,ADA,0.804467726740253,1059663491.0446923,28882396287.35148,cryptocurrency
2025-03-10,2025-03-10 00:00:00,cardano,ADA,0.721388146040346,1470024544.8182783,25933534840.21667,cryptocurrency
2025-03-11,2025-03-11 00:00:00,cardano,ADA,0.6750987117510554,1891276771.2102654,24252710350.12148,cryptocurrency
2025-03-12,2025-03-12 00:00:00,cardano,ADA,0.7229736562075002,1748603194.8700173,26002378264.908184,cryptocurrency
2025-03-13,2025-03-13 00:00:00,cardano,ADA,0.736666917455641,1252379796.262997,26487887957.56288,cryptocurrency
2025-03-14,2025-03-14 00:00:00,cardano,ADA,0.7017276884338084,1127266267.0440097,25224530850.432487,cryptocurrency
2025-03-15,2025-03-15 00:00:00,cardano,ADA,0.7386527093718266,1018976977.5613898,26569396966.0832,cryptocurrency
2025-03-16,2025-03-16 00:00:00,cardano,ADA,0.7477933206994789,662909255.5064604,26899724202.787777,cryptocurrency
2025-03-17,2025-03-17 00:00:00,cardano,ADA,0.7063226566895222,751357270.2720457,25402420361.681767,cryptocurrency
2025-03-18,2025-03-18 00:00:00,cardano,ADA,0.7182475371685878,712181990.225473,25825294460.95307,cryptocurrency
2025-03-19,2025-03-19 00:00:00,cardano,ADA,0.7028326612501901,668445029.95217,25280080924.03958,cryptocurrency
2025-03-20,2025-03-20 00:00:00,cardano,ADA,0.7454676924079612,1064981080.1987456,26801201326.88525,cryptocurrency
2025-03-21,2025-03-21 00:00:00,cardano,ADA,0.7177817989305744,892747061.1771692,25805383367.453144,cryptocurrency
2025-03-22,2025-03-22 00:00:00,cardano,ADA,0.7042253265879588,611407466.4808869,25345171165.13543,cryptocurrency
2025-03-23,2025-03-23 00:00:00,cardano,ADA,0.7004888130724237,431734884.85975003,25197460837.91379,cryptocurrency
2025-03-24,2025-03-24 00:00:00,cardano,ADA,0.708589878997602,559800879.933612,25514716935.31787,cryptocurrency
2025-03-25,2025-03-25 00:00:00,cardano,ADA,0.7299608913945431,911524424.8464735,26243814222.597847,cryptocurrency
2025-03-26,2025-03-26 00:00:00,cardano,ADA,0.7456209405094492,1057345092.4490489,26800843570.025818,cryptocurrency
2025-03-27,2025-03-27 00:00:00,cardano,ADA,0.7280096173884845,908223545.0922289,26183821517.33193,cryptocurrency
2025-03-28,2025-03-28 00:00:00,cardano,ADA,0.7381307766619702,561347037.4894052,26553112212.889977,cryptocurrency
2025-03-29,2025-03-29 00:00:00,cardano,ADA,0.7054500054704209,774769179.0151162,25351181721.866997,cryptocurrency
2025-03-30,2025-03-30 00:00:00,cardano,ADA,0.6740559356529756,621436559.1898086,24251446924.005077,cryptocurrency
2025-03-31,2025-03-31 00:00:00,cardano,ADA,0.6601152181346328,478487682.2075428,23726226141.432636,cryptocurrency
2025-04-01,2025-04-01 00:00:00,cardano,ADA,0.6611376773087757,739596439.8428652,23755197130.731976,cryptocurrency
2025-04-02,2025-04-02 00:00:00,cardano,ADA,0.6782918986781525,685084959.2043678,24400059994.544003,cryptocurrency
2025-04-03,2025-04-03 00:00:00,cardano,ADA,0.6416810199741727,907260521.324572,23094651714.339256,cryptocurrency
2025-04-04,2025-04-04 00:00:00,cardano,ADA,0.650635234098672,850771125.3544065,23450013113.346134,cryptocurrency
2025-04-05,2025-04-05 00:00:00,cardano,ADA,0.6605590488885138,858616116.5915514,23776253010.187023,cryptocurrency
2025-04-06,2025-04-06 00:00:00,cardano,ADA,0.6562187375321188,384994433.078377,23579970910.38866,cryptocurrency
2025-04-07,2025-04-07 00:00:00,cardano,ADA,0.573016902460604,948643369.166113,20666417039.717037,cryptocurrency
2025-04-08,2025-04-08 00:00:00,cardano,ADA,0.5846653688337909,1902830957.1750555,21120215010.277958,cryptocurrency
2025-04-09,2025-04-09 00:00:00,cardano,ADA,0.5576109268777084,1236707673.7302747,20068874438.813213,cryptocurrency
2025-04-10,2025-04-10 00:00:00,cardano,ADA,0.6320092192400434,1601016157.2231832,22804662648.547665,cryptocurrency
2025-04-11,2025-04-11 00:00:00,cardano,ADA,0.6099453101466736,890738740.5438374,21973673981.35284,cryptocurrency
2025-04-12,2025-04-12 00:00:00,cardano,ADA,0.624013663949495,823024435.6207166,22461371679.601933,cryptocurrency
2025-04-13,2025-04-13 00:00:00,cardano,ADA,0.658135992436163,658708096.7725409,23694035438.31094,cryptocurrency
2025-04-14,2025-04-14 00:00:00,cardano,ADA,0.6370042586934123,644314435.2323939,22924547549.241795,cryptocurrency
2025-04-15,2025-04-15 00:00:00,cardano,ADA,0.6347389438662727,680079736.1791881,22854878995.609505,cryptocurrency
2025-04-16,2025-04-16 00:00:00,cardano,ADA,0.6080639244271904,709020814.1750429,21888516690.83251,cryptocurrency
2025-04-17,2025-04-17 00:00:00,cardano,ADA,0.6106653469788688,591359664.0730368,21981556631.93492,cryptocurrency
2025-04-18,2025-04-18 00:00:00,cardano,ADA,0.6168950161106203,448807472.6198462,22230558699.064613,cryptocurrency
2025-04-19,2025-04-19 00:00:00,cardano,ADA,0.6273043794612541,374649872.12397456,22592327114.690586,cryptocurrency
2025-04-20,2025-04-20 00:00:00,cardano,ADA,0.6280852975713835,331430508.4467672,22622189176.60253,cryptocurrency
2025-04-21,2025-04-21 00:00:00,cardano,ADA,0.6202087731824584,354987761.1249453,22337661484.398872,cryptocurrency
2025-04-22,2025-04-22 00:00:00,cardano,ADA,0.6226371412727918,632027422.0139718,22362490105.58631,cryptocurrency
2025-04-23,2025-04-23 00:00:00,cardano,ADA,0.6821362911471233,834269402.8814627,24576709560.09274,cryptocurrency
2025-04-24,2025-04-24 00:00:00,cardano,ADA,0.6972646472481486,967029539.1144488,25113980634.96606,cryptocurrency
2025-04-25,2025-04-25 00:00:00,cardano,ADA,0.7220676397924738,1035019627.1012883,26024119878.803486,cryptocurrency
2025-04-26,2025-04-26 00:00:00,cardano,ADA,0.7138859038055668,949069153.9271946,25734514974.235474,cryptocurrency
2025-04-27,2025-04-27 00:00:00,cardano,ADA,0.7075935331519487,659341778.5746859,25489395856.82053,cryptocurrency
2025-04-28,2025-04-28 00:00:00,cardano,ADA,0.704070171794187,567359217.6728809,25365427213.288475,cryptocurrency
2025-04-29,2025-04-29 00:00:00,cardano,ADA,0.7052906740354157,889987578.2822492,25396071554.80783,cryptocurrency
2025-04-30,2025-04-30 00:00:00,cardano,ADA,0.6957354792970168,817939169.992459,25058289629.62698,cryptocurrency
2025-05-01,2025-05-01 00:00:00,cardano,ADA,0.6820275063998128,592053391.6761067,24581778371.706387,cryptocurrency
2025-05-02,2025-05-02 00:00:00,cardano,ADA,0.7048540559063339,586072580.7401356,25375977433.257507,cryptocurrency
2025-05-03,2025-05-03 00:00:00,cardano,ADA,0.6974986414291682,606872856.4955413,25131746179.239918,cryptocurrency
2025-05-04,2025-05-04 00:00:00,cardano,ADA,0.7013467253059199,752443709.4776694,25270033507.44271,cryptocurrency
2025-05-05,2025-05-05 00:00:00,cardano,ADA,0.6763756494805502,661246645.056914,24367594666.30902,cryptocurrency
2025-05-06,2025-05-06 00:00:00,cardano,ADA,0.6631639151504879,664925434.1708654,23902451669.187737,cryptocurrency
2025-05-07,2025-05-07 00:00:00,cardano,ADA,0.6787761903074216,552471849.9156157,24463961860.236828,cryptocurrency
2025-05-08,2025-05-08 00:00:00,cardano,ADA,0.671376495581957,582536184.2563542,24195472086.44848,cryptocurrency
2025-05-09,2025-05-09 00:00:00,cardano,ADA,0.7651537464755499,1355272025.0992892,27573582317.24719,cryptocurrency
2025-05-10,2025-05-10 00:00:00,cardano,ADA,0.7773024778174161,1491055749.585572,28017302189.7028,cryptocurrency
2025-05-11,2025-05-11 00:00:00,cardano,ADA,0.8400596557571808,1390682398.3795056,30273711466.994972,cryptocurrency
2025-05-12,2025-05-12 00:00:00,cardano,ADA,0.8048629924679394,1096359924.9786,29026449066.14648,cryptocurrency
2025-05-13,2025-05-13 00:00:00,cardano,ADA,0.8191103769126542,1891364013.690922,29542116778.912956,cryptocurrency
2025-05-14,2025-05-14 00:00:00,cardano,ADA,0.8312541090164433,1249623977.9694462,29954816641.6849,cryptocurrency
2025-05-15,2025-05-15 00:00:00,cardano,ADA,0.7985815955519888,1166899569.1134908,28792428287.352615,cryptocurrency
2025-05-16,2025-05-16 00:00:00,cardano,ADA,0.760909266948887,1032947704.5832616,27455207028.84503,cryptocurrency
2025-05-17,2025-05-17 00:00:00,cardano,ADA,0.7605802350885046,777814627.6177915,27429254114.591362,cryptocurrency
2025-05-18,2025-05-18 00:00:00,cardano,ADA,0.7424784161936966,906498912.2572886,26771209957.898502,cryptocurrency
2025-05-19,2025-05-19 00:00:00,cardano,ADA,0.7518394820880364,949005467.3644464,27103935183.698914,cryptocurrency
2025-05-20,2025-05-20 00:00:00,cardano,ADA,0.7426046048097757,855716668.7541951,26763365631.510124,cryptocurrency
2025-05-21,2025-05-21 00:00:00,cardano,ADA,0.7456441858290309,690998975.7792397,26896666172.7377,cryptocurrency
2025-05-22,2025-05-22 00:00:00,cardano,ADA,0.772065003489696,1077168981.202006,27846926422.847866,cryptocurrency
2025-05-23,2025-05-23 00:00:00,cardano,ADA,0.8077548195843751,1069425848.6042526,29122690912.890488,cryptocurrency
2025-05-24,2025-05-24 00:00:00,cardano,ADA,0.748254247966839,1417851508.940276,26987696231.472794,cryptocurrency
2025-05-25,2025-05-25 00:00:00,cardano,ADA,0.7460261925160765,630031485.6921482,26915457892.192314,cryptocurrency
2025-05-26,2025-05-26 00:00:00,cardano,ADA,0.7589761692612583,673782320.823423,27376875342.49229,cryptocurrency
2025-05-27,2025-05-27 00:00:00,cardano,ADA,0.7582470752465925,588809796.8894885,27329648727.029354,cryptocurrency
2025-05-28,2025-05-28 00:00:00,cardano,ADA,0.7578018172885506,652902725.7086877,27335151620.23574,cryptocurrency
2025-05-29,2025-05-29 00:00:00,cardano,ADA,0.7465205662397495,546997351.279757,26933461451.48573,cryptocurrency
2025-05-30,2025-05-30 00:00:00,cardano,ADA,0.724272085506191,649806532.9053063,26140481607.693043,cryptocurrency
2025-05-31,2025-05-31 00:00:00,cardano,ADA,0.6912614352706643,935627012.618067,24936281521.462746,cryptocurrency
2025-06-01,2025-06-01 00:00:00,cardano,ADA,0.6863035406713839,721005660.5061203,24770107966.349792,cryptocurrency
2025-06-02,2025-06-02 00:00:00,cardano,ADA,0.6853559510305921,524853161.2361533,24732803096.96209,cryptocurrency
2025-06-03,2025-06-03 00:00:00,cardano,ADA,0.6900620402912112,570636794.5706515,24897321616.93426,cryptocurrency
2025-06-04,2025-06-04 00:00:00,cardano,ADA,0.684833771475063,494639383.16412145,24719577929.77698,cryptocurrency
2025-06-05,2025-06-05 00:00:00,cardano,ADA,0.6662352525151268,400096118.0279466,24031661959.243477,cryptocurrency
2025-06-06,2025-06-06 00:00:00,cardano,ADA,0.6279989717216173,759754191.8443644,22669093697.72637,cryptocurrency
2025-06-07,2025-06-07 00:00:00,cardano,ADA,0.6564156318236438,579132039.6493936,23688475463.256935,cryptocurrency
2025-06-08,2025-06-08 00:00:00,cardano,ADA,0.665097118031322,345182718.07783103,24001422606.92728,cryptocurrency
2025-06-09,2025-06-09 00:00:00,cardano,ADA,0.6696475032429187,445907844.38359064,24163646338.4256,cryptocurrency
2025-06-10,2025-06-10 00:00:00,cardano,ADA,0.7051927875959849,556699781.999879,25460038499.852898,cryptocurrency
2025-06-11,2025-06-11 00:00:00,cardano,ADA,0.7161084051691045,816441834.7804779,25850664174.35787,cryptocurrency
2025-06-12,2025-06-12 00:00:00,cardano,ADA,0.6978609557770317,650490779.2528718,25160602643.74649,cryptocurrency
2025-06-13,2025-06-13 00:00:00,cardano,ADA,0.6645616396607636,644736788.8081536,24003158282.344933,cryptocurrency
2025-06-14,2025-06-14 00:00:00,cardano,ADA,0.6415287116259395,967144196.2984973,23158300345.938816,cryptocurrency
2025-06-15,2025-06-15 00:00:00,cardano,ADA,0.6249531411165467,377703624.01002413,22575311987.07911,cryptocurrency
2025-06-16,2025-06-16 00:00:00,cardano,ADA,0.6338091675682362,306474152.5964094,22889350209.536217,cryptocurrency
2025-06-17,2025-06-17 00:00:00,cardano,ADA,0.6348092267777333,634345979.704381,22979462817.49069,cryptocurrency
2025-06-18,2025-06-18 00:00:00,cardano,ADA,0.6114224843190872,668780456.8391515,22071392275.60785,cryptocurrency
2025-06-19,2025-06-19 00:00:00,cardano,ADA,0.6031520541269734,649432905.7020996,21783323049.759445,cryptocurrency
2025-06-20,2025-06-20 00:00:00,cardano,ADA,0.6022517506298001,411526119.6336923,21751920916.336826,cryptocurrency
2025-06-21,2025-06-21 00:00:00,cardano,ADA,0.5768480561772417,655089381.7343858,20831639963.30233,cryptocurrency
2025-06-22,2025-06-22 00:00:00,cardano,ADA,0.5507083653541873,616320411.8508501,19860269185.90414,cryptocurrency
2025-06-23,2025-06-23 00:00:00,cardano,ADA,0.5411301510006504,1046673222.5903796,19537396057.24764,cryptocurrency
2025-06-24,2025-06-24 00:00:00,cardano,ADA,0.5832401178415064,923344856.19398,21057250286.824142,cryptocurrency
2025-06-25,2025-06-25 00:00:00,cardano,ADA,0.5872194649270592,716773448.9598132,21196882832.72242,cryptocurrency
